7.523, 2.643,0.0070
7.548, 2.683,0.0070
7.573, 2.683,0.0074
7.598, 2.703,0.0074
7.623, 2.722,0.0062
7.648, 2.722,0.0066
7.673, 2.762,0.0078
7.698, 2.762,0.0074
7.723, 2.742,0.0074
7.748, 2.801,0.0074
7.773, 2.762,0.0074
7.798, 2.781,0.0078
7.823, 2.781,0.0074
7.848, 2.841,0.0074
7.873, 2.860,0.0078
7.898, 2.821,0.0070
7.923, 2.860,0.0070
7.948, 2.880,0.0074
7.973, 2.900,0.0083
7.998, 2.880,0.0091
8.023, 2.919,0.0074
8.048, 2.939,0.0083
8.073, 2.959,0.0078
8.098, 2.959,0.0078
8.123, 2.939,0.0070
8.148, 2.979,0.0078
8.173, 2.979,0.0074
8.198, 2.998,0.0070
8.223, 2.998,0.0070
8.248, 3.018,0.0066
8.273, 3.038,0.0058
8.298, 3.038,0.0062
8.323, 3.018,0.0054
8.348, 3.058,0.0050
8.373, 3.077,0.0050
8.398, 3.117,0.0054
8.423, 3.097,0.0046
8.448, 3.077,0.0058
8.473, 3.136,0.0050
8.498, 3.097,0.0050
8.523, 3.156,0.0058
8.548, 3.156,0.0058
8.573, 3.176,0.0062
8.598, 3.176,0.0066
8.623, 3.196,0.0058
8.648, 3.156,0.0074
8.673, 3.215,0.0070
8.698, 3.235,0.0070
8.723, 3.235,0.0062
8.748, 3.255,0.0058
8.773, 3.215,0.0066
8.798, 3.255,0.0062
8.823, 3.255,0.0058
8.848, 3.255,0.0058
8.873, 3.275,0.0046
8.898, 3.294,0.0054
8.923, 3.235,0.0062
8.948, 3.294,0.0050
8.973, 3.294,0.0050
8.998, 3.314,0.0042
9.023, 3.314,0.0050
9.048, 3.353,0.0050
9.073, 3.334,0.0042
9.098, 3.314,0.0058
9.123, 3.334,0.0070
9.148, 3.353,0.0054
9.173, 3.413,0.0062
9.198, 3.393,0.0066
9.223, 3.413,0.0070
9.248, 3.314,0.0078
9.273, 3.393,0.0083
9.298, 3.413,0.0083
9.323, 3.413,0.0095
9.348, 3.353,0.0091
9.373, 3.452,0.0091
9.398, 3.334,0.0103
9.423, 3.413,0.0111
9.448, 3.413,0.0119
9.473, 3.452,0.0123
9.498, 3.432,0.0131
9.523, 3.432,0.0139
9.548, 3.373,0.0151
9.573, 3.432,0.0155
9.598, 3.452,0.0168
9.623, 3.432,0.0168
9.648, 3.432,0.0176
9.673, 3.432,0.0184
9.698, 3.492,0.0188
9.723, 3.432,0.0184
9.748, 3.373,0.0188
9.773, 3.373,0.0180
9.798, 3.492,0.0184
9.823, 3.432,0.0184
9.848, 3.413,0.0184
9.873, 3.393,0.0184
9.898, 3.432,0.0192
9.923, 3.353,0.0192
9.948, 3.393,0.0180
9.973, 3.334,0.0184
9.998, 3.413,0.0184
10.023, 3.334,0.0184
10.048, 3.393,0.0188
10.073, 3.334,0.0192
10.098, 3.334,0.0188
10.123, 3.294,0.0188
10.148, 3.393,0.0192
10.173, 3.353,0.0200
10.198, 3.334,0.0208
10.223, 3.294,0.0208
10.248, 3.314,0.0212
10.273, 3.314,0.0224
10.298, 3.334,0.0224
10.323, 3.255,0.0240
10.348, 3.275,0.0249
10.373, 3.255,0.0253
10.398, 3.255,0.0265
10.423, 3.255,0.0269
10.448, 3.235,0.0265
10.473, 3.196,0.0269
10.498, 3.235,0.0277
10.523, 3.196,0.0269
10.548, 3.215,0.0269
10.573, 3.136,0.0265
10.598, 3.176,0.0257
10.623, 3.117,0.0269
10.648, 3.136,0.0261
10.673, 3.117,0.0261
10.698, 3.136,0.0261
10.723, 3.097,0.0265
10.748, 3.077,0.0261
10.773, 3.097,0.0265
10.798, 3.058,0.0261
10.823, 3.058,0.0265
10.848, 3.038,0.0269
10.873, 3.038,0.0269
10.898, 3.018,0.0273
10.923, 2.998,0.0265
10.948, 2.939,0.0273
10.973, 2.959,0.0265
10.998, 2.959,0.0269
11.023, 2.900,0.0265
11.048, 2.900,0.0257
11.073, 2.880,0.0257
11.098, 2.841,0.0257
11.123, 2.821,0.0236
11.148, 2.821,0.0249
11.173, 2.801,0.0236
11.198, 2.762,0.0216
11.223, 2.722,0.0212
11.248, 2.742,0.0220
11.273, 2.703,0.0208
11.298, 2.703,0.0200
11.323, 2.643,0.0192
11.348, 2.663,0.0184
11.373, 2.604,0.0168
11.398, 2.604,0.0159
11.423, 2.604,0.0164
11.448, 2.525,0.0172
11.473, 2.564,0.0168
11.498, 2.525,0.0164
11.523, 2.486,0.0164
11.548, 2.486,0.0155
11.573, 2.466,0.0155
11.598, 2.426,0.0155
11.623, 2.407,0.0147
11.648, 2.367,0.0147
11.673, 2.387,0.0147
11.698, 2.347,0.0143
11.723, 2.328,0.0155
11.748, 2.288,0.0151
11.773, 2.288,0.0135
11.798, 2.249,0.0147
11.823, 2.249,0.0147
11.848, 2.170,0.0139
11.873, 2.209,0.0139
11.898, 2.170,0.0135
11.923, 2.130,0.0127
11.948, 2.111,0.0131
11.973, 2.071,0.0131
11.998, 2.071,0.0119
12.023, 2.032,0.0123
12.048, 2.032,0.0115
12.073, 1.992,0.0107
12.098, 1.973,0.0111
12.123, 1.953,0.0111
12.148, 1.933,0.0111
12.173, 1.933,0.0123
12.198, 1.894,0.0115
12.223, 1.874,0.0111
12.248, 1.874,0.0115
12.273, 1.835,0.0107
12.298, 1.835,0.0103
12.323, 1.795,0.0107
12.348, 1.795,0.0103
12.373, 1.756,0.0107
12.398, 1.756,0.0107
12.423, 1.736,0.0107
12.448, 1.696,0.0111
12.473, 1.696,0.0111
12.498, 1.696,0.0111
12.523, 1.657,0.0115
12.548, 1.637,0.0115
12.573, 1.618,0.0107
12.598, 1.578,0.0115
12.623, 1.578,0.0111
12.648, 1.539,0.0107
12.673, 1.539,0.0111
12.698, 1.499,0.0111
12.723, 1.519,0.0107
12.748, 1.479,0.0111
12.773, 1.479,0.0115
12.798, 1.440,0.0107
12.823, 1.420,0.0107
12.848, 1.420,0.0107
12.873, 1.401,0.0095
12.898, 1.381,0.0099
12.923, 1.361,0.0095
12.948, 1.341,0.0091
12.973, 1.322,0.0087
12.998, 1.302,0.0087
13.023, 1.302,0.0095
13.048, 1.302,0.0095
13.073, 1.262,0.0087
13.098, 1.243,0.0083
13.123, 1.223,0.0078
13.148, 1.203,0.0070
13.173, 1.184,0.0070
13.198, 1.164,0.0070
13.223, 1.164,0.0070
13.248, 1.124,0.0066
13.273, 1.124,0.0078
13.298, 1.085,0.0074
13.323, 1.065,0.0074
13.348, 1.045,0.0070
13.373, 1.026,0.0078
13.398, 1.026,0.0070
13.423, 1.006,0.0066
13.448, 0.986,0.0058
13.473, 0.967,0.0070
13.498, 0.967,0.0070
13.523, 0.927,0.0058
13.548, 0.907,0.0070
13.573, 0.907,0.0066
13.598, 0.888,0.0066
13.623, 0.868,0.0066
13.648, 0.848,0.0062
13.673, 0.829,0.0066
13.698, 0.829,0.0062
13.723, 0.789,0.0062
13.748, 0.789,0.0058
13.773, 0.769,0.0066
13.798, 0.750,0.0066
13.823, 0.750,0.0066
13.848, 0.710,0.0066
13.873, 0.710,0.0062
13.898, 0.690,0.0058
13.923, 0.671,0.0062
13.948, 0.651,0.0066
13.973, 0.651,0.0058
13.998, 0.612,0.0074
14.023, 0.612,0.0062
14.048, 0.592,0.0062
14.073, 0.592,0.0070
14.098, 0.572,0.0062
14.123, 0.533,0.0091
14.148, 0.533,0.0062
14.173, 0.513,0.0042
14.198, 0.493,0.0070
14.223, 0.493,0.0066
14.248, 0.454,0.0066
14.273, 0.454,0.0070
14.298, 0.414,0.0078
14.323, 0.414,0.0066
14.348, 0.395,0.0074
14.373, 0.375,0.0070
14.398, 0.355,0.0066
14.423, 0.355,0.0070
14.448, 0.335,0.0066
14.473, 0.335,0.0066
14.498, 0.296,0.0062
14.523, 0.296,0.0062
14.548, 0.296,0.0070
14.573, 0.256,0.0058
14.598, 0.256,0.0066
14.623, 0.237,0.0058
14.648, 0.217,0.0058
14.673, 0.197,0.0062
14.698, 0.178,0.0058
14.723, 0.178,0.0062
14.748, 0.158,0.0066
14.773, 0.118,0.0062
14.798, 0.138,0.0062
14.823, 0.099,0.0062
14.848, 0.099,0.0062
14.873, 0.079,0.0062
14.898, 0.059,0.0062
14.923, 0.059,0.0066
14.948, 0.039,0.0074
14.973, 0.020,0.0070
14.998, 0.000,0.0062
15.023, 0.000,0.0074
15.048, 0.000,0.0062
15.073,-0.020,0.0074
15.098,-0.020,0.0066
15.123,-0.020,0.0066
15.148,-0.020,0.0070
15.173, 0.000,0.0078
15.198, 0.020,0.0062
15.223, 0.000,0.0070
15.248, 0.039,0.0066
15.273, 0.000,0.0058
15.298, 0.000,0.0062
15.323, 0.000,0.0058
15.348, 0.000,0.0058
15.373, 0.000,0.0062
15.398, 0.000,0.0066
15.423,-0.020,0.0066
15.448, 0.000,0.0062
15.473, 0.000,0.0066
15.498, 0.000,0.0058
15.523, 0.000,0.0066
15.548, 0.020,0.0054
15.573, 0.000,0.0058
15.598, 0.000,0.0066
15.623, 0.020,0.0070
15.648,-0.020,0.0058
15.673, 0.000,0.0066
15.698, 0.000,0.0066
15.723, 0.000,0.0062
15.748, 0.000,0.0066
15.773, 0.000,0.0066
15.798, 0.000,0.0066
15.823, 0.000,0.0074
15.848, 0.000,0.0070
15.873, 0.000,0.0091
15.898, 0.000,0.0078
15.923, 0.000,0.0054
15.948, 0.000,0.0070
15.973, 0.000,0.0066
15.998, 0.000,0.0062
16.023, 0.000,0.0074
16.048, 0.000,0.0070
16.073, 0.000,0.0058
16.098, 0.000,0.0050
16.123, 0.000,0.0062
16.148, 0.000,0.0058
16.173, 0.000,0.0062
16.198, 0.000,0.0062
16.223, 0.000,0.0062
16.248, 0.000,0.0070
16.273, 0.000,0.0062
16.298, 0.000,0.0062
16.323, 0.000,0.0058
16.348, 0.000,0.0058
16.373, 0.000,0.0050
16.398, 0.000,0.0066
16.423, 0.000,0.0070
16.448, 0.000,0.0054
16.473, 0.000,0.0062
16.498, 0.000,0.0066
16.523, 0.000,0.0066
16.548, 0.000,0.0062
16.573, 0.000,0.0062
16.598, 0.000,0.0066
16.623, 0.000,0.0070
16.648, 0.000,0.0066
16.673, 0.000,0.0062
16.698, 0.000,0.0070
16.723, 0.000,0.0062
16.748, 0.000,0.0091
16.773, 0.000,0.0074
16.798, 0.000,0.0058
16.823, 0.000,0.0070
16.848, 0.000,0.0066
16.873, 0.000,0.0066
16.898, 0.000,0.0066
16.923, 0.000,0.0066
16.948, 0.000,0.0046
16.973, 0.000,0.0062
16.998, 0.000,0.0066
17.023, 0.000,0.0070
17.048, 0.000,0.0062
17.073, 0.000,0.0066
17.098, 0.000,0.0058
17.123, 0.000,0.0066
17.148, 0.000,0.0062
17.173, 0.000,0.0058
17.198, 0.000,0.0066
17.223, 0.000,0.0070
17.248, 0.000,0.0058
17.273, 0.000,0.0066
17.298, 0.000,0.0062
17.323, 0.000,0.0062
17.348, 0.000,0.0050
17.373, 0.000,0.0062
17.398, 0.000,0.0066
17.423, 0.000,0.0070
17.448, 0.000,0.0066
17.473, 0.000,0.0066
17.498, 0.000,0.0066
17.523, 0.000,0.0066
17.548, 0.000,0.0062
17.573, 0.000,0.0062
17.598, 0.000,0.0058
17.623, 0.000,0.0062
17.648, 0.000,0.0070
17.673, 0.000,0.0070
17.698, 0.000,0.0066
17.723, 0.000,0.0066
17.748, 0.000,0.0066
17.773, 0.000,0.0054
17.798, 0.000,0.0062
17.823, 0.000,0.0058
17.848, 0.000,0.0070
17.873, 0.000,0.0066
17.898, 0.000,0.0066
17.923, 0.000,0.0062
17.948, 0.000,0.0058
17.973, 0.000,0.0058
17.998, 0.000,0.0066
18.023, 0.000,0.0070
18.048, 0.000,0.0066
18.073, 0.000,0.0062
18.098, 0.000,0.0083
18.123, 0.000,0.0062
18.148, 0.000,0.0070
18.173, 0.000,0.0066
18.198, 0.000,0.0062
18.223, 0.000,0.0070
18.248, 0.000,0.0070
18.273, 0.000,0.0066
18.298, 0.000,0.0062
18.323, 0.000,0.0062
18.348, 0.000,0.0054
18.373, 0.000,0.0058
18.398, 0.000,0.0066
18.423, 0.000,0.0058
18.448, 0.000,0.0066
18.473, 0.000,0.0066
18.498, 0.000,0.0066
18.523, 0.000,0.0066
18.548, 0.000,0.0038
18.573, 0.000,0.0066
18.598, 0.000,0.0058
18.623, 0.000,0.0062
18.648, 0.000,0.0070
18.673, 0.000,0.0070
18.698, 0.000,0.0058
18.723, 0.000,0.0066
18.748, 0.000,0.0062
18.773, 0.000,0.0066
18.798, 0.000,0.0074
18.823, 0.000,0.0074
18.848, 0.000,0.0074
18.873, 0.000,0.0070
18.898, 0.000,0.0066
18.923, 0.000,0.0066
18.948, 0.000,0.0062
18.973, 0.000,0.0083
18.998, 0.000,0.0050
19.023, 0.000,0.0074
19.048, 0.000,0.0066
19.073, 0.000,0.0062
19.098, 0.000,0.0058
19.123, 0.000,0.0058
19.148, 0.000,0.0058
19.173, 0.000,0.0058
19.198, 0.000,0.0062
19.223, 0.000,0.0058
19.248, 0.000,0.0046
19.273, 0.000,0.0066
19.298, 0.000,0.0054
19.323, 0.000,0.0062
19.348, 0.000,0.0066
19.373, 0.000,0.0062
19.398, 0.000,0.0062
19.423, 0.000,0.0058
19.448, 0.000,0.0070
19.473, 0.000,0.0066
19.498, 0.000,0.0054
19.523, 0.000,0.0066
19.548, 0.000,0.0066
19.573, 0.000,0.0066
19.598, 0.000,0.0066
19.623, 0.000,0.0070
19.648, 0.000,0.0062
19.673, 0.000,0.0070
19.698, 0.000,0.0066
19.723, 0.000,0.0066
19.748, 0.000,0.0066
19.773, 0.000,0.0066
19.798, 0.000,0.0062
19.823, 0.000,0.0062
19.848, 0.000,0.0066
19.873, 0.000,0.0062
19.898, 0.000,0.0066
19.923, 0.000,0.0062
19.948, 0.000,0.0058
19.973, 0.000,0.0062
19.998, 0.000,0.0066
20.023, 0.000,0.0054
20.048, 0.000,0.0050
20.073, 0.000,0.0070
20.098, 0.000,0.0058
20.123, 0.000,0.0062
20.148, 0.000,0.0058
20.173, 0.000,0.0058
20.198, 0.000,0.0058
20.223, 0.000,0.0062
20.248, 0.000,0.0070
20.273, 0.000,0.0066
20.298, 0.000,0.0058
20.323, 0.000,0.0062
20.348, 0.000,0.0066
20.373, 0.000,0.0062
20.398, 0.000,0.0066
20.423, 0.000,0.0070
20.448, 0.000,0.0070
20.473, 0.000,0.0070
20.498, 0.000,0.0066
20.523, 0.000,0.0062
20.548, 0.000,0.0054
20.573, 0.000,0.0070
20.598, 0.000,0.0058
20.623, 0.000,0.0062
20.648, 0.000,0.0070
20.673, 0.000,0.0066
20.698, 0.000,0.0066
20.723, 0.000,0.0062
20.748, 0.000,0.0062
20.773, 0.000,0.0062
20.798, 0.000,0.0062
20.823, 0.000,0.0058
20.848, 0.000,0.0062
20.873, 0.000,0.0070
20.898, 0.000,0.0058
20.923, 0.000,0.0062
20.948, 0.000,0.0054
20.973, 0.000,0.0058
20.998, 0.000,0.0058
21.023, 0.000,0.0066
21.048, 0.000,0.0046
21.073, 0.000,0.0066
21.098, 0.000,0.0066
21.123, 0.000,0.0066
21.148, 0.000,0.0062
21.173, 0.000,0.0058
21.198, 0.000,0.0066
21.223, 0.000,0.0066
21.248, 0.000,0.0066
21.273, 0.000,0.0066
21.298, 0.000,0.0066
21.323, 0.000,0.0066
21.348, 0.000,0.0066
21.373, 0.000,0.0062
21.398, 0.000,0.0062
21.423, 0.000,0.0062
21.448, 0.000,0.0066
21.473, 0.000,0.0066
21.498, 0.000,0.0066
21.523, 0.000,0.0066
21.548, 0.000,0.0066
21.573, 0.000,0.0066
21.598, 0.000,0.0066
21.623, 0.000,0.0054
21.648, 0.000,0.0062
21.673, 0.000,0.0070
21.698, 0.000,0.0066
21.723, 0.000,0.0062
21.748, 0.000,0.0066
21.773, 0.000,0.0062
21.798, 0.000,0.0062
21.823, 0.000,0.0062
21.848, 0.000,0.0066
21.873, 0.000,0.0066
21.898, 0.000,0.0058
21.923, 0.000,0.0062
21.948, 0.000,0.0066
21.973, 0.000,0.0066
21.998, 0.000,0.0066
22.023, 0.000,0.0066
22.048, 0.000,0.0058
22.073, 0.000,0.0062
22.098, 0.000,0.0066
22.123, 0.000,0.0062
22.148, 0.000,0.0066
22.173, 0.000,0.0066
22.198, 0.000,0.0066
22.223, 0.000,0.0062
22.248, 0.000,0.0066
22.273, 0.000,0.0062
22.298, 0.000,0.0062
22.323, 0.000,0.0062
22.348, 0.000,0.0066
22.373, 0.000,0.0074
22.398, 0.000,0.0066
22.423, 0.000,0.0062
22.448, 0.000,0.0066
22.473, 0.000,0.0062
22.498, 0.000,0.0058
22.523, 0.020,0.0070
22.548, 0.020,0.0070
22.573, 0.039,0.0066
22.598, 0.059,0.0066
22.623, 0.099,0.0066
22.648, 0.118,0.0062
22.673, 0.138,0.0066
22.698, 0.158,0.0066
22.723, 0.158,0.0066
22.748, 0.197,0.0070
22.773, 0.217,0.0058
22.798, 0.237,0.0058
22.823, 0.256,0.0070
22.848, 0.276,0.0066
22.873, 0.296,0.0070
22.898, 0.296,0.0062
22.923, 0.335,0.0058
22.948, 0.355,0.0066
22.973, 0.375,0.0070
22.998, 0.395,0.0066
23.023, 0.414,0.0066
23.048, 0.454,0.0070
23.073, 0.454,0.0062
23.098, 0.493,0.0066
23.123, 0.513,0.0066
23.148, 0.513,0.0062
23.173, 0.552,0.0070
23.198, 0.572,0.0074
23.223, 0.592,0.0062
23.248, 0.612,0.0066
23.273, 0.631,0.0066
23.298, 0.651,0.0074
23.323, 0.671,0.0074
23.348, 0.690,0.0070
23.373, 0.710,0.0062
23.398, 0.769,0.0070
23.423, 0.750,0.0070
23.448, 0.789,0.0046
23.473, 0.809,0.0062
23.498, 0.829,0.0066
23.523, 0.848,0.0058
23.548, 0.868,0.0070
23.573, 0.907,0.0058
23.598, 0.907,0.0058
23.623, 0.947,0.0062
23.648, 0.986,0.0050
23.673, 0.986,0.0046
23.698, 1.026,0.0050
23.723, 1.065,0.0042
23.748, 1.085,0.0050
23.773, 1.105,0.0046
23.798, 1.144,0.0038
23.823, 1.184,0.0042
23.848, 1.184,0.0038
23.873, 1.243,0.0034
23.898, 1.243,0.0038
23.923, 1.282,0.0038
23.948, 1.322,0.0042
23.973, 1.341,0.0046
23.998, 1.381,0.0042
24.023, 1.401,0.0038
24.048, 1.420,0.0042
24.073, 1.440,0.0042
24.098, 1.479,0.0042
24.123, 1.519,0.0050
24.148, 1.519,0.0050
24.173, 1.578,0.0046
24.198, 1.598,0.0042
24.223, 1.637,0.0046
24.248, 1.657,0.0042
24.273, 1.677,0.0054
24.298, 1.716,0.0066
24.323, 1.736,0.0058
24.348, 1.775,0.0054
24.373, 1.775,0.0058
24.398, 1.835,0.0054
24.423, 1.815,0.0062
24.448, 1.913,0.0066
24.473, 1.894,0.0066
24.498, 1.933,0.0078
24.523, 1.973,0.0074
24.548, 1.973,0.0078
24.573, 2.032,0.0103
24.598, 2.032,0.0103
24.623, 2.111,0.0111
24.648, 2.071,0.0131
24.673, 2.170,0.0151
24.698, 2.130,0.0168
24.723, 2.130,0.0184
24.748, 2.190,0.0192
24.773, 2.229,0.0208
24.798, 2.288,0.0224
24.823, 2.249,0.0228
24.848, 2.288,0.0253
24.873, 2.288,0.0265
24.898, 2.367,0.0265
24.923, 2.367,0.0273
24.948, 2.367,0.0281
24.973, 2.407,0.0273
24.998, 2.426,0.0285
25.023, 2.466,0.0277
25.048, 2.446,0.0277
25.073, 2.486,0.0277
25.098, 2.505,0.0277
25.123, 2.505,0.0269
25.148, 2.564,0.0277
25.173, 2.545,0.0273
25.198, 2.624,0.0273
25.223, 2.624,0.0269
25.248, 2.604,0.0273
25.273, 2.643,0.0265
25.298, 2.663,0.0269
25.323, 2.683,0.0273
25.348, 2.722,0.0265
25.373, 2.722,0.0273
25.398, 2.762,0.0273
25.423, 2.742,0.0273
25.448, 2.781,0.0277
25.473, 2.821,0.0273
25.498, 2.801,0.0273
25.523, 2.801,0.0277
25.548, 2.880,0.0273
25.573, 2.801,0.0281
25.598, 2.841,0.0281
25.623, 2.900,0.0269
25.648, 2.841,0.0277
25.673, 2.919,0.0281
25.698, 2.860,0.0273
